assignment_id,assignment_name,course_id,course_name,semester,assignment_type,grading_weight,due_date,status
1710,Participation #452,3,Heritage under Threat,4,Participation,0.7,2020-01-21,Completed
1711,Participation #896,3,Heritage under Threat,4,Participation,0.7,2019-12-23,Completed
1712,Participation #389,3,Heritage under Threat,4,Participation,0.7,2020-02-13,Completed
1713,Participation #87,3,Heritage under Threat,4,Participation,0.7,2020-02-22,Completed
1714,Participation #718,3,Heritage under Threat,4,Participation,0.6,2020-01-13,Completed
1715,Quiz #865,3,Heritage under Threat,4,Quiz,1.2,2020-02-28,Completed
1716,Project #711,3,Heritage under Threat,4,Project,1.1,2020-02-07,Completed
1717,Midterm Exam,3,Heritage under Threat,4,Exam,3,2020-01-22,Completed
1718,Final Exam,3,Heritage under Threat,4,Exam,5,2020-03-07,Completed
1719,Homework #504,3,Heritage under Threat,4,Homework,0.7,2020-03-02,Completed
1720,Homework #428,3,Heritage under Threat,4,Homework,0.8,2020-02-09,Completed
1721,Homework #913,3,Heritage under Threat,4,Homework,0.7,2020-01-23,Completed
1722,Homework #74,3,Heritage under Threat,4,Homework,0.8,2020-02-23,Completed
1723,Homework #724,3,Heritage under Threat,4,Homework,0.8,2020-01-07,Completed
1724,Homework #151,3,Heritage under Threat,4,Homework,0.5,2020-01-24,Completed
1725,Participation #738,3,Heritage under Threat,4,Participation,0.8,2019-12-23,Completed
1726,Participation #612,3,Heritage under Threat,4,Participation,0.7,2020-01-30,Completed
1727,Quiz #519,3,Heritage under Threat,4,Quiz,1.1,2020-01-28,Completed
1728,Quiz #957,3,Heritage under Threat,4,Quiz,1.1,2019-12-23,Completed
1729,Quiz #917,3,Heritage under Threat,4,Quiz,1.3,2020-01-08,Completed
1730,Project #601,3,Heritage under Threat,4,Project,1,2020-02-14,Completed
1731,Project #918,3,Heritage under Threat,4,Project,1.1,2020-02-23,Completed
1732,Project #487,3,Heritage under Threat,4,Project,1,2020-01-28,Completed
1733,Midterm Exam,3,Heritage under Threat,4,Exam,3,2020-02-01,Completed
1734,Final Exam,3,Heritage under Threat,4,Exam,5,2020-03-17,Completed
1735,Homework #6,3,Heritage under Threat,4,Homework,0.6,2020-01-09,Completed
1736,Homework #744,3,Heritage under Threat,4,Homework,0.8,2020-02-15,Completed
1737,Participation #20,3,Heritage under Threat,4,Participation,0.5,2020-01-08,Completed
1738,Participation #563,3,Heritage under Threat,4,Participation,0.7,2020-03-14,Completed
1739,Participation #500,3,Heritage under Threat,4,Participation,0.7,2020-01-04,Completed
1740,Quiz #92,3,Heritage under Threat,4,Quiz,1.1,2020-01-28,Completed
1741,Quiz #323,3,Heritage under Threat,4,Quiz,1.1,2020-03-14,Completed
1742,Quiz #355,3,Heritage under Threat,4,Quiz,1.3,2020-02-25,Completed
1743,Project #403,3,Heritage under Threat,4,Project,1.1,2020-03-14,Completed
1744,Project #688,3,Heritage under Threat,4,Project,1.1,2020-02-01,Completed
1745,Project #265,3,Heritage under Threat,4,Project,1,2020-03-06,Completed
1746,Midterm Exam,3,Heritage under Threat,4,Exam,3,2020-02-11,Completed
1747,Final Exam,3,Heritage under Threat,4,Exam,5,2020-03-27,Completed
1748,Homework #448,3,Heritage under Threat,5,Homework,0.5,2020-03-07,Completed
1749,Homework #48,3,Heritage under Threat,5,Homework,0.5,2020-02-08,Completed
1750,Homework #153,3,Heritage under Threat,5,Homework,0.6,2020-03-19,Completed
1751,Homework #230,3,Heritage under Threat,5,Homework,0.5,2020-02-14,Completed
1752,Participation #692,3,Heritage under Threat,5,Participation,0.6,2020-03-10,Completed
1753,Participation #497,3,Heritage under Threat,5,Participation,0.8,2020-03-06,Completed
1754,Participation #477,3,Heritage under Threat,5,Participation,0.8,2020-02-18,Completed
1755,Participation #349,3,Heritage under Threat,5,Participation,0.8,2020-01-23,Completed
1756,Quiz #438,3,Heritage under Threat,5,Quiz,1.1,2020-02-02,Completed
1757,Project #101,3,Heritage under Threat,5,Project,1.1,2020-03-02,Completed
1758,Project #15,3,Heritage under Threat,5,Project,1.1,2020-03-12,Completed
1759,Midterm Exam,3,Heritage under Threat,5,Exam,3,2020-02-21,Completed
1760,Final Exam,3,Heritage under Threat,5,Exam,5,2020-04-06,Completed
1761,Homework #466,3,Heritage under Threat,5,Homework,0.7,2020-04-04,Completed
1762,Participation #898,3,Heritage under Threat,5,Participation,0.8,2020-03-29,Completed
1763,Participation #224,3,Heritage under Threat,5,Participation,0.7,2020-02-14,Completed
1764,Participation #694,3,Heritage under Threat,5,Participation,0.5,2020-02-29,Completed
1765,Participation #422,3,Heritage under Threat,5,Participation,0.7,2020-03-07,Completed
1766,Quiz #589,3,Heritage under Threat,5,Quiz,1.3,2020-02-25,Completed
1767,Quiz #171,3,Heritage under Threat,5,Quiz,1.1,2020-02-25,Completed
1768,Project #564,3,Heritage under Threat,5,Project,1.2,2020-04-06,Completed
1769,Project #561,3,Heritage under Threat,5,Project,1.3,2020-04-07,Completed
1770,Midterm Exam,3,Heritage under Threat,5,Exam,3,2020-03-02,Completed
1771,Final Exam,3,Heritage under Threat,5,Exam,5,2020-04-16,Completed
1772,Homework #1000,3,Heritage under Threat,5,Homework,0.5,2020-02-03,Completed
1773,Homework #52,3,Heritage under Threat,5,Homework,0.8,2020-03-25,Completed
1774,Homework #640,3,Heritage under Threat,5,Homework,0.6,2020-04-18,Completed
1775,Participation #872,3,Heritage under Threat,5,Participation,0.5,2020-02-08,Completed
1776,Quiz #860,3,Heritage under Threat,5,Quiz,1.2,2020-04-05,Completed
1777,Quiz #612,3,Heritage under Threat,5,Quiz,1.3,2020-04-03,Completed
1778,Quiz #52,3,Heritage under Threat,5,Quiz,1.3,2020-03-24,Completed
1779,Project #595,3,Heritage under Threat,5,Project,1.2,2020-02-25,Completed
1780,Project #178,3,Heritage under Threat,5,Project,1.1,2020-03-22,Completed
1781,Midterm Exam,3,Heritage under Threat,5,Exam,3,2020-03-12,Completed
1782,Final Exam,3,Heritage under Threat,5,Exam,5,2020-04-26,Completed
1783,Homework #587,3,Heritage under Threat,5,Homework,0.7,2020-03-14,Completed
1784,Homework #302,3,Heritage under Threat,5,Homework,0.7,2020-04-26,Completed
1785,Homework #801,3,Heritage under Threat,5,Homework,0.7,2020-04-21,Completed
1786,Homework #487,3,Heritage under Threat,5,Homework,0.7,2020-03-26,Completed
1787,Participation #313,3,Heritage under Threat,5,Participation,0.8,2020-03-26,Completed
1788,Participation #41,3,Heritage under Threat,5,Participation,0.6,2020-02-17,Completed
1789,Participation #616,3,Heritage under Threat,5,Participation,0.6,2020-02-15,Completed
1790,Participation #881,3,Heritage under Threat,5,Participation,0.5,2020-04-21,Completed
1791,Participation #807,3,Heritage under Threat,5,Participation,0.7,2020-02-15,Completed
1792,Quiz #808,3,Heritage under Threat,5,Quiz,1.1,2020-03-21,Completed
1793,Quiz #670,3,Heritage under Threat,5,Quiz,1.2,2020-04-02,Completed
1794,Quiz #620,3,Heritage under Threat,5,Quiz,1.3,2020-03-07,Completed
1795,Project #101,3,Heritage under Threat,5,Project,1,2020-03-19,Completed
1796,Project #28,3,Heritage under Threat,5,Project,1.1,2020-03-07,Completed
1797,Midterm Exam,3,Heritage under Threat,5,Exam,3,2020-03-22,Completed
1798,Final Exam,3,Heritage under Threat,5,Exam,5,2020-05-06,Completed
1799,Homework #428,3,Heritage under Threat,5,Homework,0.6,2020-03-18,Completed
1800,Homework #481,3,Heritage under Threat,5,Homework,0.7,2020-04-22,Completed
1801,Homework #376,3,Heritage under Threat,5,Homework,0.6,2020-05-02,Completed
1802,Homework #693,3,Heritage under Threat,5,Homework,0.8,2020-02-26,Completed
1803,Participation #625,3,Heritage under Threat,5,Participation,0.5,2020-02-27,Completed
1804,Participation #583,3,Heritage under Threat,5,Participation,0.5,2020-04-09,Completed
1805,Quiz #201,3,Heritage under Threat,5,Quiz,1.2,2020-03-01,Completed
1806,Project #28,3,Heritage under Threat,5,Project,1.2,2020-03-25,Completed
1807,Project #817,3,Heritage under Threat,5,Project,1.3,2020-05-03,Completed
1808,Project #478,3,Heritage under Threat,5,Project,1,2020-03-03,Completed
1809,Midterm Exam,3,Heritage under Threat,5,Exam,3,2020-04-01,Completed
1810,Final Exam,3,Heritage under Threat,5,Exam,5,2020-05-16,Completed
1811,Homework #788,3,Heritage under Threat,5,Homework,0.7,2020-03-27,Completed
1812,Homework #121,3,Heritage under Threat,5,Homework,0.5,2020-03-29,Completed
1813,Homework #227,3,Heritage under Threat,5,Homework,0.7,2020-03-31,Completed
1814,Homework #661,3,Heritage under Threat,5,Homework,0.6,2020-05-14,Completed
1815,Homework #178,3,Heritage under Threat,5,Homework,0.6,2020-03-04,Completed
1816,Homework #240,3,Heritage under Threat,5,Homework,0.5,2020-04-17,Completed
1817,Homework #361,3,Heritage under Threat,5,Homework,0.7,2020-05-09,Completed
1818,Participation #95,3,Heritage under Threat,5,Participation,0.8,2020-05-04,Completed
1819,Participation #478,3,Heritage under Threat,5,Participation,0.5,2020-04-16,Completed
1820,Participation #795,3,Heritage under Threat,5,Participation,0.8,2020-04-27,Completed
1821,Participation #257,3,Heritage under Threat,5,Participation,0.8,2020-05-07,Completed
1822,Participation #548,3,Heritage under Threat,5,Participation,0.5,2020-04-13,Completed
1823,Quiz #954,3,Heritage under Threat,5,Quiz,1.1,2020-03-05,Completed
1824,Project #291,3,Heritage under Threat,5,Project,1.1,2020-03-29,Completed
1825,Project #854,3,Heritage under Threat,5,Project,1.1,2020-05-08,Completed
1826,Project #552,3,Heritage under Threat,5,Project,1.1,2020-04-11,Completed
1827,Midterm Exam,3,Heritage under Threat,5,Exam,3,2020-04-11,Completed
1828,Final Exam,3,Heritage under Threat,5,Exam,5,2020-05-26,Completed
1829,Homework #46,3,Heritage under Threat,5,Homework,0.8,2020-03-20,Completed
1830,Homework #879,3,Heritage under Threat,5,Homework,0.5,2020-04-05,Completed
1831,Homework #649,3,Heritage under Threat,5,Homework,0.7,2020-04-19,Completed
1832,Participation #209,3,Heritage under Threat,5,Participation,0.8,2020-04-06,Completed
1833,Participation #737,3,Heritage under Threat,5,Participation,0.7,2020-04-14,Completed
1834,Participation #128,3,Heritage under Threat,5,Participation,0.7,2020-05-14,Completed
1835,Quiz #694,3,Heritage under Threat,5,Quiz,1.3,2020-03-17,Completed
1836,Project #36,3,Heritage under Threat,5,Project,1.2,2020-04-16,Completed
1837,Midterm Exam,3,Heritage under Threat,5,Exam,3,2020-04-21,Completed
1838,Final Exam,3,Heritage under Threat,5,Exam,5,2020-06-05,Completed
1839,Homework #323,4,Genomics for Law,2,Homework,0.5,2019-06-14,Completed
1840,Homework #903,4,Genomics for Law,2,Homework,0.8,2019-07-15,Completed
1841,Homework #843,4,Genomics for Law,2,Homework,0.8,2019-06-16,Completed
1842,Homework #266,4,Genomics for Law,2,Homework,0.6,2019-07-30,Completed
1843,Homework #9,4,Genomics for Law,2,Homework,0.5,2019-06-03,Completed
1844,Participation #254,4,Genomics for Law,2,Participation,0.6,2019-06-07,Completed
1845,Participation #656,4,Genomics for Law,2,Participation,0.7,2019-08-21,Completed
1846,Participation #134,4,Genomics for Law,2,Participation,0.6,2019-06-29,Completed
1847,Participation #151,4,Genomics for Law,2,Participation,0.6,2019-06-04,Completed
1848,Quiz #649,4,Genomics for Law,2,Quiz,1.2,2019-07-31,Completed
1849,Project #437,4,Genomics for Law,2,Project,1.1,2019-07-21,Completed
1850,Project #227,4,Genomics for Law,2,Project,1.3,2019-08-16,Completed
1851,Project #510,4,Genomics for Law,2,Project,1.3,2019-07-01,Completed
1852,Midterm Exam,4,Genomics for Law,2,Exam,3,2019-07-12,Completed
1853,Final Exam,4,Genomics for Law,2,Exam,5,2019-08-26,Completed
1854,Homework #998,4,Genomics for Law,2,Homework,0.7,2019-06-19,Completed
1855,Homework #512,4,Genomics for Law,2,Homework,0.8,2019-07-28,Completed
1856,Homework #550,4,Genomics for Law,2,Homework,0.8,2019-08-04,Completed
1857,Participation #278,4,Genomics for Law,2,Participation,0.8,2019-08-19,Completed
1858,Participation #211,4,Genomics for Law,2,Participation,0.8,2019-07-17,Completed
1859,Participation #667,4,Genomics for Law,2,Participation,0.8,2019-06-26,Completed
1860,Participation #433,4,Genomics for Law,2,Participation,0.8,2019-08-29,Completed
1861,Participation #968,4,Genomics for Law,2,Participation,0.8,2019-07-30,Completed
1862,Quiz #398,4,Genomics for Law,2,Quiz,1.2,2019-06-23,Completed
1863,Project #221,4,Genomics for Law,2,Project,1.2,2019-06-17,Completed
1864,Project #622,4,Genomics for Law,2,Project,1.2,2019-07-28,Completed
1865,Midterm Exam,4,Genomics for Law,2,Exam,3,2019-07-22,Completed
1866,Final Exam,4,Genomics for Law,2,Exam,5,2019-09-05,Completed
1867,Homework #634,4,Genomics for Law,3,Homework,0.7,2019-06-22,Completed
1868,Homework #273,4,Genomics for Law,3,Homework,0.8,2019-08-31,Completed
1869,Homework #351,4,Genomics for Law,3,Homework,0.8,2019-08-15,Completed
1870,Participation #846,4,Genomics for Law,3,Participation,0.5,2019-08-18,Completed
1871,Participation #772,4,Genomics for Law,3,Participation,0.8,2019-08-04,Completed
1872,Quiz #710,4,Genomics for Law,3,Quiz,1.3,2019-07-16,Completed
1873,Project #955,4,Genomics for Law,3,Project,1.3,2019-06-27,Completed
1874,Project #743,4,Genomics for Law,3,Project,1.3,2019-07-21,Completed
1875,Project #369,4,Genomics for Law,3,Project,1,2019-07-17,Completed
1876,Midterm Exam,4,Genomics for Law,3,Exam,3,2019-08-01,Completed
1877,Final Exam,4,Genomics for Law,3,Exam,5,2019-09-15,Completed
1878,Homework #924,4,Genomics for Law,3,Homework,0.6,2019-07-14,Completed
1879,Homework #553,4,Genomics for Law,3,Homework,0.8,2019-07-02,Completed
1880,Homework #490,4,Genomics for Law,3,Homework,0.5,2019-07-10,Completed
1881,Participation #357,4,Genomics for Law,3,Participation,0.7,2019-07-23,Completed
1882,Participation #153,4,Genomics for Law,3,Participation,0.6,2019-09-19,Completed
1883,Participation #392,4,Genomics for Law,3,Participation,0.7,2019-09-08,Completed
1884,Participation #656,4,Genomics for Law,3,Participation,0.6,2019-07-24,Completed
1885,Participation #184,4,Genomics for Law,3,Participation,0.8,2019-07-06,Completed
1886,Quiz #822,4,Genomics for Law,3,Quiz,1,2019-09-18,Completed
1887,Quiz #797,4,Genomics for Law,3,Quiz,1.1,2019-07-13,Completed
1888,Quiz #152,4,Genomics for Law,3,Quiz,1.3,2019-09-11,Completed
1889,Project #967,4,Genomics for Law,3,Project,1.2,2019-09-02,Completed
1890,Project #113,4,Genomics for Law,3,Project,1.1,2019-07-21,Completed
1891,Project #639,4,Genomics for Law,3,Project,1.3,2019-07-19,Completed
1892,Midterm Exam,4,Genomics for Law,3,Exam,3,2019-08-11,Completed
1893,Final Exam,4,Genomics for Law,3,Exam,5,2019-09-25,Completed
1894,Homework #506,4,Genomics for Law,3,Homework,0.8,2019-09-29,Completed
1895,Homework #446,4,Genomics for Law,3,Homework,0.7,2019-09-15,Completed
1896,Participation #864,4,Genomics for Law,3,Participation,0.6,2019-08-23,Completed
1897,Participation #964,4,Genomics for Law,3,Participation,0.7,2019-09-26,Completed
1898,Participation #15,4,Genomics for Law,3,Participation,0.7,2019-08-21,Completed
1899,Participation #174,4,Genomics for Law,3,Participation,0.5,2019-09-18,Completed
1900,Participation #621,4,Genomics for Law,3,Participation,0.7,2019-08-27,Completed
1901,Quiz #819,4,Genomics for Law,3,Quiz,1.3,2019-07-24,Completed
1902,Quiz #863,4,Genomics for Law,3,Quiz,1.1,2019-08-29,Completed
1903,Quiz #907,4,Genomics for Law,3,Quiz,1,2019-09-09,Completed
1904,Project #268,4,Genomics for Law,3,Project,1.1,2019-09-06,Completed
1905,Midterm Exam,4,Genomics for Law,3,Exam,3,2019-08-21,Completed
1906,Final Exam,4,Genomics for Law,3,Exam,5,2019-10-05,Completed
1907,Homework #449,4,Genomics for Law,3,Homework,0.8,2019-08-01,Completed
1908,Homework #379,4,Genomics for Law,3,Homework,0.7,2019-09-25,Completed
1909,Participation #746,4,Genomics for Law,3,Participation,0.7,2019-09-27,Completed
1910,Participation #99,4,Genomics for Law,3,Participation,0.6,2019-10-10,Completed
1911,Participation #86,4,Genomics for Law,3,Participation,0.8,2019-09-05,Completed
1912,Participation #92,4,Genomics for Law,3,Participation,0.7,2019-07-22,Completed
1913,Participation #854,4,Genomics for Law,3,Participation,0.7,2019-08-01,Completed
1914,Quiz #615,4,Genomics for Law,3,Quiz,1.2,2019-09-13,Completed
1915,Quiz #467,4,Genomics for Law,3,Quiz,1.2,2019-09-30,Completed
1916,Quiz #816,4,Genomics for Law,3,Quiz,1.3,2019-07-26,Completed
1917,Project #139,4,Genomics for Law,3,Project,1.1,2019-09-06,Completed
1918,Midterm Exam,4,Genomics for Law,3,Exam,3,2019-08-31,Completed
1920,Homework #470,4,Genomics for Law,3,Homework,0.7,2019-09-05,Completed
1921,Homework #213,4,Genomics for Law,3,Homework,0.6,2019-09-18,Completed
1922,Homework #60,4,Genomics for Law,3,Homework,0.8,2019-09-04,Completed
1923,Homework #636,4,Genomics for Law,3,Homework,0.6,2019-08-28,Completed
1924,Homework #81,4,Genomics for Law,3,Homework,0.7,2019-10-18,Completed
1925,Homework #596,4,Genomics for Law,3,Homework,0.6,2019-08-01,Completed
1926,Participation #352,4,Genomics for Law,3,Participation,0.5,2019-08-27,Completed
1927,Participation #403,4,Genomics for Law,3,Participation,0.8,2019-09-10,Completed
1928,Participation #838,4,Genomics for Law,3,Participation,0.8,2019-08-16,Completed
1929,Participation #27,4,Genomics for Law,3,Participation,0.6,2019-10-02,Completed
1930,Participation #347,4,Genomics for Law,3,Participation,0.8,2019-08-01,Completed
1931,Quiz #848,4,Genomics for Law,3,Quiz,1.2,2019-09-19,Completed
1932,Quiz #908,4,Genomics for Law,3,Quiz,1,2019-09-20,Completed
1933,Project #583,4,Genomics for Law,3,Project,1.2,2019-10-11,Completed
1934,Project #706,4,Genomics for Law,3,Project,1.3,2019-09-29,Completed
1935,Midterm Exam,4,Genomics for Law,3,Exam,3,2019-09-10,Completed
1936,Final Exam,4,Genomics for Law,3,Exam,5,2019-10-25,Completed
1937,Homework #341,4,Genomics for Law,3,Homework,0.7,2019-09-12,Completed
1938,Homework #474,4,Genomics for Law,3,Homework,0.7,2019-08-18,Completed
1939,Homework #974,4,Genomics for Law,3,Homework,0.7,2019-09-29,Completed
1940,Homework #26,4,Genomics for Law,3,Homework,0.7,2019-09-24,Completed
1941,Participation #248,4,Genomics for Law,3,Participation,0.5,2019-08-21,Completed
1942,Participation #694,4,Genomics for Law,3,Participation,0.5,2019-10-15,Completed
1943,Participation #487,4,Genomics for Law,3,Participation,0.7,2019-09-26,Completed
1944,Participation #694,4,Genomics for Law,3,Participation,0.6,2019-08-21,Completed
1945,Participation #955,4,Genomics for Law,3,Participation,0.7,2019-10-14,Completed
1946,Participation #333,4,Genomics for Law,3,Participation,0.6,2019-10-12,Completed
1947,Participation #985,4,Genomics for Law,3,Participation,0.8,2019-10-03,Completed
